"","week","indicator","inc","inc_low","inc_up","inc100","inc100_low","inc100_up","geo_insee","geo_name"
"21740",198748,3,3291,492,6090,122,18,226,27,"BOURGOGNE-FRANCHE-COMTE"
"21741",198748,3,807,0,1659,29,0,60,53,"BRETAGNE"
"21742",198748,3,936,0,2131,40,0,91,24,"CENTRE-VAL-DE-LOIRE"
"21743",198748,3,0,NA,NA,0,NA,NA,94,"CORSE"
"21744",198748,3,10216,6864,13568,99,66,132,11,"ILE-DE-FRANCE"
"21745",198748,3,2596,173,5019,58,3,113,76,"OCCITANIE"
"21746",198748,3,3811,1574,6048,67,28,106,32,"HAUTS-DE-FRANCE"
"21747",198748,3,1895,584,3206,61,19,103,28,"NORMANDIE"
"21748",198748,3,1702,718,2686,56,24,88,52,"PAYS-DE-LA-LOIRE"
"21749",198748,3,4666,1905,7427,113,46,180,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21750",198747,3,1574,498,2650,30,10,50,44,"GRAND EST"
"21751",198747,3,1656,0,3672,33,0,73,75,"NOUVELLE-AQUITAINE"
"21752",198747,3,2377,696,4058,36,10,62,84,"AUVERGNE-RHONE-ALPES"
"21753",198747,3,3211,1589,4833,119,59,179,27,"BOURGOGNE-FRANCHE-COMTE"
"21754",198747,3,154,0,630,6,0,23,53,"BRETAGNE"
"21755",198747,3,157,0,404,7,0,18,24,"CENTRE-VAL-DE-LOIRE"
"21756",198747,3,0,NA,NA,0,NA,NA,94,"CORSE"
"21757",198747,3,7096,4226,9966,69,41,97,11,"ILE-DE-FRANCE"
"21758",198747,3,1937,0,4104,44,0,93,76,"OCCITANIE"
"21759",198747,3,2352,603,4101,41,10,72,32,"HAUTS-DE-FRANCE"
"21760",198747,3,1272,264,2280,41,8,74,28,"NORMANDIE"
"21761",198747,3,226,0,577,7,0,19,52,"PAYS-DE-LA-LOIRE"
"21762",198747,3,3689,1027,6351,89,25,153,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21763",198746,3,3030,1253,4807,57,23,91,44,"GRAND EST"
"21764",198746,3,1220,0,3406,24,0,67,75,"NOUVELLE-AQUITAINE"
"21765",198746,3,3429,1498,5360,53,23,83,84,"AUVERGNE-RHONE-ALPES"
"21766",198746,3,2822,1370,4274,105,51,159,27,"BOURGOGNE-FRANCHE-COMTE"
"21767",198746,3,488,0,1139,18,0,41,53,"BRETAGNE"
"21768",198746,3,426,0,1199,18,0,51,24,"CENTRE-VAL-DE-LOIRE"
"21769",198746,3,0,NA,NA,0,NA,NA,94,"CORSE"
"21770",198746,3,8440,4739,12141,82,46,118,11,"ILE-DE-FRANCE"
"21771",198746,3,719,0,1724,16,0,39,76,"OCCITANIE"
"21772",198746,3,3293,1115,5471,58,20,96,32,"HAUTS-DE-FRANCE"
"21773",198746,3,2328,865,3791,75,28,122,28,"NORMANDIE"
"21774",198746,3,710,0,1481,23,0,48,52,"PAYS-DE-LA-LOIRE"
"21775",198746,3,4922,2042,7802,119,49,189,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21776",198745,3,3965,1780,6150,75,34,116,44,"GRAND EST"
"21777",198745,3,793,0,2123,16,0,42,75,"NOUVELLE-AQUITAINE"
"21778",198745,3,2608,1097,4119,40,17,63,84,"AUVERGNE-RHONE-ALPES"
"21779",198745,3,730,0,1491,27,0,55,27,"BOURGOGNE-FRANCHE-COMTE"
"21780",198745,3,2456,728,4184,89,27,151,53,"BRETAGNE"
"21781",198745,3,1905,0,6236,81,0,266,24,"CENTRE-VAL-DE-LOIRE"
"21782",198745,3,0,NA,NA,0,NA,NA,94,"CORSE"
"21783",198745,3,9250,5911,12589,90,58,122,11,"ILE-DE-FRANCE"
"21784",198745,3,2002,0,4072,45,0,92,76,"OCCITANIE"
"21785",198745,3,3033,842,5224,53,15,91,32,"HAUTS-DE-FRANCE"
"21786",198745,3,2728,1157,4299,88,37,139,28,"NORMANDIE"
"21787",198745,3,339,0,792,11,0,26,52,"PAYS-DE-LA-LOIRE"
"21788",198745,3,3679,1195,6163,89,29,149,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21789",198744,3,3038,1577,4499,57,29,85,44,"GRAND EST"
"21790",198744,3,1234,355,2113,24,7,41,75,"NOUVELLE-AQUITAINE"
"21791",198744,3,3326,1562,5090,51,24,78,84,"AUVERGNE-RHONE-ALPES"
"21792",198744,3,959,69,1849,36,3,69,27,"BOURGOGNE-FRANCHE-COMTE"
"21793",198744,3,2228,698,3758,80,25,135,53,"BRETAGNE"
"21794",198744,3,194,0,652,8,0,28,24,"CENTRE-VAL-DE-LOIRE"
"21795",198744,3,0,NA,NA,0,NA,NA,94,"CORSE"
"21796",198744,3,9317,6326,12308,91,62,120,11,"ILE-DE-FRANCE"
"21797",198744,3,1328,0,2710,30,0,61,76,"OCCITANIE"
"21798",198744,3,4022,1315,6729,70,23,117,32,"HAUTS-DE-FRANCE"
"21799",198744,3,3005,1345,4665,97,43,151,28,"NORMANDIE"
"21800",198744,3,1103,160,2046,36,5,67,52,"PAYS-DE-LA-LOIRE"
"21801",198744,3,4334,1714,6954,105,42,168,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21802",198743,3,3311,1807,4815,63,35,91,44,"GRAND EST"
"21803",198743,3,2409,874,3944,48,18,78,75,"NOUVELLE-AQUITAINE"
"21804",198743,3,2384,958,3810,37,15,59,84,"AUVERGNE-RHONE-ALPES"
"21805",198743,3,2000,607,3393,74,22,126,27,"BOURGOGNE-FRANCHE-COMTE"
"21806",198743,3,768,0,1716,28,0,62,53,"BRETAGNE"
"21807",198743,3,258,0,602,11,0,26,24,"CENTRE-VAL-DE-LOIRE"
"21808",198743,3,0,NA,NA,0,NA,NA,94,"CORSE"
"21809",198743,3,16116,11771,20461,157,115,199,11,"ILE-DE-FRANCE"
"21810",198743,3,2015,0,4090,45,0,92,76,"OCCITANIE"
"21811",198743,3,7859,3880,11838,138,68,208,32,"HAUTS-DE-FRANCE"
"21812",198743,3,2561,999,4123,83,32,134,28,"NORMANDIE"
"21813",198743,3,1493,489,2497,49,16,82,52,"PAYS-DE-LA-LOIRE"
"21814",198743,3,3095,0,6203,75,0,150,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21815",198742,3,3690,1991,5389,70,38,102,44,"GRAND EST"
"21816",198742,3,3336,1090,5582,66,22,110,75,"NOUVELLE-AQUITAINE"
"21817",198742,3,1585,529,2641,24,8,40,84,"AUVERGNE-RHONE-ALPES"
"21818",198742,3,2717,1217,4217,101,45,157,27,"BOURGOGNE-FRANCHE-COMTE"
"21819",198742,3,247,0,690,9,0,25,53,"BRETAGNE"
"21820",198742,3,1312,0,3815,56,0,163,24,"CENTRE-VAL-DE-LOIRE"
"21821",198742,3,0,0,0,0,0,0,94,"CORSE"
"21822",198742,3,10501,7114,13888,102,69,135,11,"ILE-DE-FRANCE"
"21823",198742,3,1709,0,3802,38,0,85,76,"OCCITANIE"
"21824",198742,3,5613,0,11325,98,0,198,32,"HAUTS-DE-FRANCE"
"21825",198742,3,1920,580,3260,62,19,105,28,"NORMANDIE"
"21826",198742,3,975,103,1847,32,3,61,52,"PAYS-DE-LA-LOIRE"
"21827",198742,3,2420,90,4750,59,3,115,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21828",198741,3,5719,3279,8159,108,62,154,44,"GRAND EST"
"21829",198741,3,1427,0,3170,28,0,62,75,"NOUVELLE-AQUITAINE"
"21830",198741,3,2214,956,3472,34,15,53,84,"AUVERGNE-RHONE-ALPES"
"21831",198741,3,3805,1983,5627,141,74,208,27,"BOURGOGNE-FRANCHE-COMTE"
"21832",198741,3,0,0,0,0,0,0,53,"BRETAGNE"
"21833",198741,3,1194,0,4711,51,0,201,24,"CENTRE-VAL-DE-LOIRE"
"21834",198741,3,0,0,0,0,0,0,94,"CORSE"
"21835",198741,3,13887,9483,18291,135,92,178,11,"ILE-DE-FRANCE"
"21836",198741,3,2667,0,5569,60,0,125,76,"OCCITANIE"
"21837",198741,3,2047,477,3617,36,9,63,32,"HAUTS-DE-FRANCE"
"21838",198741,3,785,0,1815,25,0,58,28,"NORMANDIE"
"21839",198741,3,1327,99,2555,43,3,83,52,"PAYS-DE-LA-LOIRE"
"21840",198741,3,2140,0,4331,52,0,105,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21841",198740,3,3682,1163,6201,70,22,118,44,"GRAND EST"
"21842",198740,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"21843",198740,3,1789,568,3010,27,8,46,84,"AUVERGNE-RHONE-ALPES"
"21844",198740,3,2643,736,4550,98,27,169,27,"BOURGOGNE-FRANCHE-COMTE"
"21845",198740,3,112,0,382,4,0,14,53,"BRETAGNE"
"21846",198740,3,855,136,1574,37,6,68,24,"CENTRE-VAL-DE-LOIRE"
"21847",198740,3,0,0,0,0,0,0,94,"CORSE"
"21848",198740,3,4869,1502,8236,47,14,80,11,"ILE-DE-FRANCE"
"21849",198740,3,1879,0,4262,42,0,96,76,"OCCITANIE"
"21850",198740,3,1794,0,5211,31,0,91,32,"HAUTS-DE-FRANCE"
"21851",198740,3,471,0,1394,15,0,45,28,"NORMANDIE"
"21852",198740,3,1067,0,2206,35,0,72,52,"PAYS-DE-LA-LOIRE"
"21853",198740,3,696,0,1945,17,0,47,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21854",198739,3,7932,4798,11066,150,91,209,44,"GRAND EST"
"21855",198739,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"21856",198739,3,1094,175,2013,17,3,31,84,"AUVERGNE-RHONE-ALPES"
"21857",198739,3,8751,1833,15669,324,68,580,27,"BOURGOGNE-FRANCHE-COMTE"
"21858",198739,3,341,0,1023,12,0,37,53,"BRETAGNE"
"21859",198739,3,86,0,304,4,0,13,24,"CENTRE-VAL-DE-LOIRE"
"21860",198739,3,0,NA,NA,0,NA,NA,94,"CORSE"
"21861",198739,3,5260,1851,8669,51,18,84,11,"ILE-DE-FRANCE"
"21862",198739,3,3639,303,6975,82,7,157,76,"OCCITANIE"
"21863",198739,3,3036,0,6365,53,0,111,32,"HAUTS-DE-FRANCE"
"21864",198739,3,1044,0,2192,34,0,71,28,"NORMANDIE"
"21865",198739,3,475,9,941,16,1,31,52,"PAYS-DE-LA-LOIRE"
"21866",198739,3,546,0,1615,13,0,39,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21867",198738,3,2443,1014,3872,46,19,73,44,"GRAND EST"
"21868",198738,3,42,0,245,1,0,5,75,"NOUVELLE-AQUITAINE"
"21869",198738,3,564,0,1323,9,0,21,84,"AUVERGNE-RHONE-ALPES"
"21870",198738,3,863,0,1915,32,0,71,27,"BOURGOGNE-FRANCHE-COMTE"
"21871",198738,3,171,0,720,6,0,26,53,"BRETAGNE"
"21872",198738,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"21873",198738,3,0,NA,NA,0,NA,NA,94,"CORSE"
"21874",198738,3,5392,1114,9670,52,10,94,11,"ILE-DE-FRANCE"
"21875",198738,3,921,205,1637,21,5,37,76,"OCCITANIE"
"21876",198738,3,734,0,1582,13,0,28,32,"HAUTS-DE-FRANCE"
"21877",198738,3,1999,365,3633,65,12,118,28,"NORMANDIE"
"21878",198738,3,1027,0,3034,34,0,100,52,"PAYS-DE-LA-LOIRE"
"21879",198738,3,736,0,2204,18,0,54,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21880",198737,3,613,0,1383,12,0,27,44,"GRAND EST"
"21881",198737,3,148,0,527,3,0,11,75,"NOUVELLE-AQUITAINE"
"21882",198737,3,377,0,1187,6,0,18,84,"AUVERGNE-RHONE-ALPES"
"21883",198737,3,369,0,916,14,0,34,27,"BOURGOGNE-FRANCHE-COMTE"
"21884",198737,3,0,0,0,0,0,0,53,"BRETAGNE"
"21885",198737,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"21886",198737,3,0,NA,NA,0,NA,NA,94,"CORSE"
"21887",198737,3,1682,311,3053,16,3,29,11,"ILE-DE-FRANCE"
"21888",198737,3,189,0,502,4,0,11,76,"OCCITANIE"
"21889",198737,3,467,0,1242,8,0,22,32,"HAUTS-DE-FRANCE"
"21890",198737,3,2061,230,3892,67,8,126,28,"NORMANDIE"
"21891",198737,3,348,0,1078,11,0,35,52,"PAYS-DE-LA-LOIRE"
"21892",198737,3,1871,53,3689,45,1,89,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21893",198736,3,381,0,1009,7,0,19,44,"GRAND EST"
"21894",198736,3,705,0,1451,14,0,29,75,"NOUVELLE-AQUITAINE"
"21895",198736,3,682,0,1374,10,0,21,84,"AUVERGNE-RHONE-ALPES"
"21896",198736,3,794,0,1896,29,0,70,27,"BOURGOGNE-FRANCHE-COMTE"
"21897",198736,3,0,0,0,0,0,0,53,"BRETAGNE"
"21898",198736,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"21899",198736,3,0,NA,NA,0,NA,NA,94,"CORSE"
"21900",198736,3,707,0,1606,7,0,16,11,"ILE-DE-FRANCE"
"21901",198736,3,0,0,0,0,0,0,76,"OCCITANIE"
"21902",198736,3,431,0,1275,8,0,23,32,"HAUTS-DE-FRANCE"
"21903",198736,3,426,0,1197,14,0,39,28,"NORMANDIE"
"21904",198736,3,60,0,228,2,0,7,52,"PAYS-DE-LA-LOIRE"
"21905",198736,3,544,0,1612,13,0,39,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21906",198735,3,32,0,200,1,0,4,44,"GRAND EST"
"21907",198735,3,178,0,532,4,0,11,75,"NOUVELLE-AQUITAINE"
"21908",198735,3,109,0,538,2,0,9,84,"AUVERGNE-RHONE-ALPES"
"21909",198735,3,448,0,1326,17,0,50,27,"BOURGOGNE-FRANCHE-COMTE"
"21910",198735,3,0,0,0,0,0,0,53,"BRETAGNE"
"21911",198735,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"21912",198735,3,0,NA,NA,0,NA,NA,94,"CORSE"
"21913",198735,3,209,0,619,2,0,6,11,"ILE-DE-FRANCE"
"21914",198735,3,475,0,1197,11,0,27,76,"OCCITANIE"
"21915",198735,3,1263,0,2593,22,0,45,32,"HAUTS-DE-FRANCE"
"21916",198735,3,182,0,687,6,0,22,28,"NORMANDIE"
"21917",198735,3,680,123,1237,22,4,40,52,"PAYS-DE-LA-LOIRE"
"21918",198735,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21919",198734,3,458,0,1150,9,0,22,44,"GRAND EST"
"21920",198734,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"21921",198734,3,1299,0,3750,20,0,58,84,"AUVERGNE-RHONE-ALPES"
"21922",198734,3,973,0,2129,36,0,79,27,"BOURGOGNE-FRANCHE-COMTE"
"21923",198734,3,0,0,0,0,0,0,53,"BRETAGNE"
"21924",198734,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"21925",198734,3,0,NA,NA,0,NA,NA,94,"CORSE"
"21926",198734,3,0,0,0,0,0,0,11,"ILE-DE-FRANCE"
"21927",198734,3,203,0,503,5,0,12,76,"OCCITANIE"
"21928",198734,3,48,0,257,1,0,5,32,"HAUTS-DE-FRANCE"
"21929",198734,3,485,0,1334,16,0,44,28,"NORMANDIE"
"21930",198734,3,223,0,580,7,0,19,52,"PAYS-DE-LA-LOIRE"
"21931",198734,3,658,0,1864,16,0,45,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21932",198733,3,426,0,1197,8,0,23,44,"GRAND EST"
"21933",198733,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"21934",198733,3,65,0,174,1,0,3,84,"AUVERGNE-RHONE-ALPES"
"21935",198733,3,1494,0,3056,55,0,113,27,"BOURGOGNE-FRANCHE-COMTE"
"21936",198733,3,0,0,0,0,0,0,53,"BRETAGNE"
"21937",198733,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"21938",198733,3,0,0,0,0,0,0,94,"CORSE"
"21939",198733,3,403,0,1191,4,0,12,11,"ILE-DE-FRANCE"
"21940",198733,3,85,0,261,2,0,6,76,"OCCITANIE"
"21941",198733,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"21942",198733,3,273,0,976,9,0,32,28,"NORMANDIE"
"21943",198733,3,53,0,252,2,0,9,52,"PAYS-DE-LA-LOIRE"
"21944",198733,3,494,0,1539,12,0,37,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21945",198732,3,118,0,386,2,0,7,44,"GRAND EST"
"21946",198732,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"21947",198732,3,186,0,411,3,0,6,84,"AUVERGNE-RHONE-ALPES"
"21948",198732,3,1095,0,2307,41,0,86,27,"BOURGOGNE-FRANCHE-COMTE"
"21949",198732,3,0,0,0,0,0,0,53,"BRETAGNE"
"21950",198732,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"21951",198732,3,0,0,0,0,0,0,94,"CORSE"
"21952",198732,3,887,0,2738,9,0,27,11,"ILE-DE-FRANCE"
"21953",198732,3,148,0,381,3,0,8,76,"OCCITANIE"
"21954",198732,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"21955",198732,3,73,0,424,2,0,13,28,"NORMANDIE"
"21956",198732,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"21957",198732,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21958",198731,3,113,0,557,2,0,10,44,"GRAND EST"
"21959",198731,3,255,0,753,5,0,15,75,"NOUVELLE-AQUITAINE"
"21960",198731,3,273,0,1274,4,0,19,84,"AUVERGNE-RHONE-ALPES"
"21961",198731,3,1416,245,2587,52,9,95,27,"BOURGOGNE-FRANCHE-COMTE"
"21962",198731,3,0,0,0,0,0,0,53,"BRETAGNE"
"21963",198731,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"21964",198731,3,0,0,0,0,0,0,94,"CORSE"
"21965",198731,3,923,0,2259,9,0,22,11,"ILE-DE-FRANCE"
"21966",198731,3,558,0,1280,13,0,29,76,"OCCITANIE"
"21967",198731,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"21968",198731,3,1098,0,2620,36,0,85,28,"NORMANDIE"
"21969",198731,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"21970",198731,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21971",198730,3,0,0,0,0,0,0,44,"GRAND EST"
"21972",198730,3,297,0,878,6,0,17,75,"NOUVELLE-AQUITAINE"
"21973",198730,3,1354,0,3346,21,0,52,84,"AUVERGNE-RHONE-ALPES"
"21974",198730,3,656,0,1621,24,0,60,27,"BOURGOGNE-FRANCHE-COMTE"
"21975",198730,3,0,0,0,0,0,0,53,"BRETAGNE"
"21976",198730,3,72,0,289,3,0,12,24,"CENTRE-VAL-DE-LOIRE"
"21977",198730,3,80,0,286,32,0,115,94,"CORSE"
"21978",198730,3,247,0,1151,2,0,11,11,"ILE-DE-FRANCE"
"21979",198730,3,696,0,1513,16,0,34,76,"OCCITANIE"
"21980",198730,3,447,0,1832,8,0,32,32,"HAUTS-DE-FRANCE"
"21981",198730,3,0,0,0,0,0,0,28,"NORMANDIE"
"21982",198730,3,260,0,904,9,0,30,52,"PAYS-DE-LA-LOIRE"
"21983",198730,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21984",198729,3,0,0,0,0,0,0,44,"GRAND EST"
"21985",198729,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"21986",198729,3,576,0,1669,9,0,26,84,"AUVERGNE-RHONE-ALPES"
"21987",198729,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"21988",198729,3,0,0,0,0,0,0,53,"BRETAGNE"
"21989",198729,3,78,0,281,3,0,12,24,"CENTRE-VAL-DE-LOIRE"
"21990",198729,3,80,0,324,32,0,131,94,"CORSE"
"21991",198729,3,1404,0,3537,14,0,35,11,"ILE-DE-FRANCE"
"21992",198729,3,55,0,255,1,0,6,76,"OCCITANIE"
"21993",198729,3,1776,0,4211,31,0,74,32,"HAUTS-DE-FRANCE"
"21994",198729,3,0,0,0,0,0,0,28,"NORMANDIE"
"21995",198729,3,433,0,1265,14,0,41,52,"PAYS-DE-LA-LOIRE"
"21996",198729,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"21997",198728,3,234,0,764,4,0,14,44,"GRAND EST"
"21998",198728,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"21999",198728,3,509,0,1798,8,0,28,84,"AUVERGNE-RHONE-ALPES"
"22000",198728,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"22001",198728,3,0,0,0,0,0,0,53,"BRETAGNE"
"22002",198728,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"22003",198728,3,0,NA,NA,0,NA,NA,94,"CORSE"
"22004",198728,3,346,0,1520,3,0,14,11,"ILE-DE-FRANCE"
"22005",198728,3,467,0,2514,11,0,57,76,"OCCITANIE"
"22006",198728,3,815,0,2236,14,0,39,32,"HAUTS-DE-FRANCE"
"22007",198728,3,0,0,0,0,0,0,28,"NORMANDIE"
"22008",198728,3,243,0,728,8,0,24,52,"PAYS-DE-LA-LOIRE"
"22009",198728,3,417,0,1514,10,0,37,93,"PROVENCE-ALPES-COTE-D-AZUR"
"22010",198727,3,723,0,1713,14,0,33,44,"GRAND EST"
"22011",198727,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"22012",198727,3,2077,0,4472,32,0,69,84,"AUVERGNE-RHONE-ALPES"
"22013",198727,3,1708,547,2869,63,20,106,27,"BOURGOGNE-FRANCHE-COMTE"
"22014",198727,3,0,0,0,0,0,0,53,"BRETAGNE"
"22015",198727,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"22016",198727,3,0,NA,NA,0,NA,NA,94,"CORSE"
"22017",198727,3,1889,0,4555,18,0,44,11,"ILE-DE-FRANCE"
"22018",198727,3,1138,0,2794,26,0,63,76,"OCCITANIE"
"22019",198727,3,994,0,2537,17,0,44,32,"HAUTS-DE-FRANCE"
"22020",198727,3,0,0,0,0,0,0,28,"NORMANDIE"
"22021",198727,3,156,0,655,5,0,21,52,"PAYS-DE-LA-LOIRE"
"22022",198727,3,828,0,2416,20,0,58,93,"PROVENCE-ALPES-COTE-D-AZUR"
"22023",198726,3,197,0,752,4,0,14,44,"GRAND EST"
"22024",198726,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"22025",198726,3,3620,68,7172,56,2,110,84,"AUVERGNE-RHONE-ALPES"
"22026",198726,3,2071,672,3470,77,25,129,27,"BOURGOGNE-FRANCHE-COMTE"
"22027",198726,3,0,0,0,0,0,0,53,"BRETAGNE"
"22028",198726,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"22029",198726,3,0,NA,NA,0,NA,NA,94,"CORSE"
"22030",198726,3,5242,1694,8790,51,16,86,11,"ILE-DE-FRANCE"
"22031",198726,3,1557,0,3960,35,0,89,76,"OCCITANIE"
"22032",198726,3,797,0,2219,14,0,39,32,"HAUTS-DE-FRANCE"
"22033",198726,3,183,0,690,6,0,22,28,"NORMANDIE"
"22034",198726,3,130,0,339,4,0,11,52,"PAYS-DE-LA-LOIRE"
"22035",198726,3,1174,0,3120,28,0,75,93,"PROVENCE-ALPES-COTE-D-AZUR"
"22036",198725,3,1329,0,2779,25,0,52,44,"GRAND EST"
"22037",198725,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"22038",198725,3,273,0,1274,4,0,19,84,"AUVERGNE-RHONE-ALPES"
"22039",198725,3,1887,663,3111,70,25,115,27,"BOURGOGNE-FRANCHE-COMTE"
"22040",198725,3,0,0,0,0,0,0,53,"BRETAGNE"
"22041",198725,3,193,0,561,8,0,24,24,"CENTRE-VAL-DE-LOIRE"
"22042",198725,3,0,NA,NA,0,NA,NA,94,"CORSE"
"22043",198725,3,2227,411,4043,22,4,40,11,"ILE-DE-FRANCE"
"22044",198725,3,77,0,217,2,0,5,76,"OCCITANIE"
"22045",198725,3,10757,3387,18127,188,59,317,32,"HAUTS-DE-FRANCE"
"22046",198725,3,578,0,1225,19,0,40,28,"NORMANDIE"
"22047",198725,3,484,15,953,16,1,31,52,"PAYS-DE-LA-LOIRE"
"22048",198725,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"22049",198724,3,1046,0,2275,20,0,43,44,"GRAND EST"
"22050",198724,3,42,0,245,1,0,5,75,"NOUVELLE-AQUITAINE"
"22051",198724,3,150,0,567,2,0,8,84,"AUVERGNE-RHONE-ALPES"
"22052",198724,3,2111,837,3385,78,31,125,27,"BOURGOGNE-FRANCHE-COMTE"
"22053",198724,3,152,0,410,5,0,14,53,"BRETAGNE"
"22054",198724,3,287,0,691,12,0,29,24,"CENTRE-VAL-DE-LOIRE"
"22055",198724,3,0,NA,NA,0,NA,NA,94,"CORSE"
"22056",198724,3,1116,33,2199,11,0,22,11,"ILE-DE-FRANCE"
"22057",198724,3,387,0,800,9,0,18,76,"OCCITANIE"
"22058",198724,3,1038,0,2341,18,0,41,32,"HAUTS-DE-FRANCE"
"22059",198724,3,735,0,1616,24,0,53,28,"NORMANDIE"
"22060",198724,3,851,0,1802,28,0,59,52,"PAYS-DE-LA-LOIRE"
"22061",198724,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"22062",198723,3,336,0,870,6,0,16,44,"GRAND EST"
"22063",198723,3,297,0,835,6,0,17,75,"NOUVELLE-AQUITAINE"
"22064",198723,3,2443,26,4860,37,0,74,84,"AUVERGNE-RHONE-ALPES"
"22065",198723,3,1092,194,1990,40,7,73,27,"BOURGOGNE-FRANCHE-COMTE"
"22066",198723,3,85,0,290,3,0,10,53,"BRETAGNE"
"22067",198723,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"22068",198723,3,0,NA,NA,0,NA,NA,94,"CORSE"
"22069",198723,3,1488,208,2768,14,2,26,11,"ILE-DE-FRANCE"
"22070",198723,3,1493,159,2827,34,4,64,76,"OCCITANIE"
"22071",198723,3,3417,492,6342,60,9,111,32,"HAUTS-DE-FRANCE"
"22072",198723,3,1266,31,2501,41,1,81,28,"NORMANDIE"
"22073",198723,3,969,0,1984,32,0,65,52,"PAYS-DE-LA-LOIRE"
"22074",198723,3,952,0,2655,23,0,64,93,"PROVENCE-ALPES-COTE-D-AZUR"
"22075",198722,3,479,0,1149,9,0,22,44,"GRAND EST"
"22076",198722,3,170,0,577,3,0,11,75,"NOUVELLE-AQUITAINE"
"22077",198722,3,964,0,2226,15,0,34,84,"AUVERGNE-RHONE-ALPES"
"22078",198722,3,1015,110,1920,38,4,72,27,"BOURGOGNE-FRANCHE-COMTE"
"22079",198722,3,0,0,0,0,0,0,53,"BRETAGNE"
"22080",198722,3,20,0,139,1,0,6,24,"CENTRE-VAL-DE-LOIRE"
"22081",198722,3,0,NA,NA,0,NA,NA,94,"CORSE"
"22082",198722,3,1709,340,3078,17,4,30,11,"ILE-DE-FRANCE"
"22083",198722,3,2461,590,4332,55,13,97,76,"OCCITANIE"
"22084",198722,3,2864,487,5241,50,8,92,32,"HAUTS-DE-FRANCE"
"22085",198722,3,911,0,1968,30,0,64,28,"NORMANDIE"
"22086",198722,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"22087",198722,3,1398,0,3364,34,0,82,93,"PROVENCE-ALPES-COTE-D-AZUR"
"22088",198721,3,921,0,1918,17,0,36,44,"GRAND EST"
